;category;title;description;price;level;img_alt;img_url;product_quantity;product_details;img_src
246;FOTOGRAFIA I WIDEO;Kurs Final Cut Pro dla zaawansowanych;Wykorzystaj zaawansowane możliwości Final Cut Pro X i poznaj techniki edycji, które pozwolą Ci montować jeszcze lepsze klipy i animacje.;79;Zaawansowany;Kurs Final Cut Pro dla zaawansowanych;;1000;20 materiałów treningowych i 18 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_final_cut_pro_x_dla_zaawansowanych.jpg
247;FOTOGRAFIA I WIDEO;Kurs Vegas Pro - montaż filmów od podstaw;Opanuj Vegas Pro i naucz się tworzyć profesjonalne wideo od zera! Poznaj techniki montażu i edycji wideo w kilka godzin i wykorzystaj je w pracy zawodowej lub hobbystycznie.;39;Podstawowy;Kurs Vegas Pro - montaż filmów od podstaw;;1000;28 materiałów treningowych i 36 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_vegas_pro_-_montaz_filmow_od_podstaw.jpg
248;FOTOGRAFIA I WIDEO;Kurs Animacja whiteboard w biznesie i marketingu;Dowiedz się jak zupełnie od zera tworzyć angażujące animacje i wykorzystać je do promocji swojego biznesu.;18;Podstawowy;Kurs Animacja whiteboard w biznesie i marketingu;;1000;20 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_animacja_whiteboard_w_biznesie_i_marketingu.jpg
249;FOTOGRAFIA I WIDEO;Kurs DaVinci Resolve - montaż filmów od podstaw;Naucz się profesjonalnej edycji i montażu wideo w DaVinci Resolve. Opanuj narzędzia, które pozwolą Ci tworzyć niesamowite i pełne ciekawych efektów filmy na użytek prywatny i komercyjny.;69;Podstawowy;Kurs DaVinci Resolve - montaż filmów od podstaw;;1000;31 materiałów treningowych i 42 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_davinci_resolve_-_montaz_filmow_od_podstaw.jpg
250;FOTOGRAFIA I WIDEO;Kurs obsługi bezlusterkowca;Po tym kursie nie zaskoczy Cię żadna z funkcji Twojego aparatu. Poznasz na wylot swój sprzęt i będziesz wiedział jak wykorzystać jego potencjał w każdej sytuacji.;59;Podstawowy;Kurs obsługi bezlusterkowca;;1000;20 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_obslugi_bezlusterkowca.jpg
251;FOTOGRAFIA I WIDEO;Kurs Camtasia Studio - screencasting i edycja wideo;Opanuj program Camtasia Studio i twórz profesjonalne filmy, prezentacje oraz materiały szkoleniowe.;27;Podstawowy;Kurs Camtasia Studio - screencasting i edycja wideo;;1000;27 materiałów treningowych i 26 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_camtasia_studio_-_screencasting_i_edycja_wideo.jpg
252;FOTOGRAFIA I WIDEO;Kurs Gimp 2.10 - praktyczne projekty;Poznaj zaawansowane narzędzia Gimpa i zdobądź wiedzę, która pozwoli Ci tworzyć niesamowite projekty graficzne.;59;Średniozaawansowany;Kurs Gimp 2.10 - praktyczne projekty;;1000;40 materiałów treningowych i 77 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gimp_2_10_-_praktyczne_projekty.jpg
253;FOTOGRAFIA I WIDEO;Kurs Final Cut Pro X - montaż filmów od podstaw;Naucz się profesjonalnych technik montażu i edycji wideo. Twórz zachwycające i pełne niesamowitych efektów filmy z Final Cut Pro X.;69;Podstawowy;Kurs Final Cut Pro X - montaż filmów od podstaw;;1000;23 materiałów treningowych i 31 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_final_cut_pro_x_-_montaz_filmow_od_podstaw.jpg
254;FOTOGRAFIA I WIDEO;Kurs Adobe After Effects CC  - kreatywne projekty;Poznaj zaawansowane narzędzia After Effects CC i naucz się je wykorzystywać do tworzenia klipów promocyjnych, animowanych logo, tworzenia czołówek, napisów lower thirds i wielu innych projektów. ;49;Średniozaawansowany;Kurs Adobe After Effects CC  - kreatywne projekty;;1000;23 materiałów treningowych i 51 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_adobe_after_effects_cc_-_kreatywne_projekty.jpg
255;FOTOGRAFIA I WIDEO;Kurs Adobe After Effects CC dla początkujących;Opanuj workflow w After Effects CC i twórz niesamowite animacje oraz klipy! Naucz się od podstaw pracy z warstwami, maskami, tekstem i każdym elementem, który pojawi się na Twojej osi czasu. ;49;Podstawowy;Kurs Adobe After Effects CC dla początkujących;;1000;23 materiałów treningowych i 80 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_Adobe_After_Effects_CC_dla_poczatkujacych.jpg
256;FOTOGRAFIA I WIDEO;Kurs Fotografia krajobrazu;Dowiedz się jak profesjonalnie fotografować krajobrazy tak, aby Twoje zdjęcia wyglądały niczym te z folderów biur podróży. Spraw by budziły zachwyt i podziw oglądających.;49;Podstawowy;Kurs Fotografia krajobrazu;;1000;38 materiałów treningowych i 56 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/fotografia_krajobrazu.jpg
257;FOTOGRAFIA I WIDEO;Kurs GIMP 2.10 - podstawy edycji grafiki;Zdobądź podstawy edycji grafiki z najnowszą wersją darmowego programu GIMP. Dowiedz się jak edytować zdjęcia, dokonywać retuszu, korekty kolorów i pracować z tekstem.;49;Podstawowy;Kurs GIMP 2.10 - podstawy edycji grafiki;;1000;83 materiałów treningowych i 85 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gimp_2_10_podstawy_edycji_grafiki.jpg
258;FOTOGRAFIA I WIDEO;Kurs Fotografia produktowa;Świetne zdjęcia same sprzedają. Poznaj tajniki fotografii produktowej już dziś!;79;Podstawowy;Kurs Fotografia produktowa;;1000;1 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_fotografia_produktowa.jpg
259;FOTOGRAFIA I WIDEO;Kurs Adobe Photoshop CC - zaawansowany;Poznaj zaawansowane możliwości Photoshopa CC i zacznij edytować grafikę jak prawdziwy profesjonalista;59;Zaawansowany;Kurs Adobe Photoshop CC - zaawansowany;;1000;1 materiałów treningowych i 80 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/adobe_photoshop_cc_zaawansowany.jpg
260;FOTOGRAFIA I WIDEO;Kurs Photoshop CC dla początkujących;Poznaj solidne podstawy Adobe Photoshop CC 2018 i zacznij swoją przygodę z edycją grafiki już dziś!;69;Podstawowy;Kurs Photoshop CC dla początkujących;;1000;6 materiałów treningowych i 83 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/adobe_photoshop_cc2017.jpg
261;FOTOGRAFIA I WIDEO;Adobe Premiere Pro CC - kurs montażu od podstaw;Naucz się podstaw montażu i postprodukcji w Adobe Premiere Pro CC 2017 i twórz niesamowite filmy;49;Podstawowy;Adobe Premiere Pro CC - kurs montażu od podstaw;;1000;7 materiałów treningowych i 58 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/premiere_pro_cc2017.jpg
262;FOTOGRAFIA I WIDEO;Kurs GIMP zaawansowany;Poznaj zaawansowane narzędzia GIMP'a i naucz się tworzyć niesamowite efekty;30;Średniozaawansowany;Kurs GIMP zaawansowany;;1000;5 materiałów treningowych i 64 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gimp_zaawansowany.jpg
263;FOTOGRAFIA I WIDEO;Fotomontaż w Photoshopie;Poznaj receptę na świetny fotomontaż i stwórz go od podstaw w Photoshopie;59;Średniozaawansowany;Fotomontaż w Photoshopie;;1000;1 materiałów treningowych i 50 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Fotomontaze_w_Photoshop.jpg
264;FOTOGRAFIA I WIDEO;Kurs GIMP od podstaw;Opanuj podstawy edycji grafiki w Gimpie i zachwyć wszystkich swoimi zdjęciami;49;Podstawowy;Kurs GIMP od podstaw;;1000;13 materiałów treningowych i 83 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_Gimp_od_podstaw1.jpg
265;FOTOGRAFIA I WIDEO;Jak zarabiać na filmowaniu;Zostań operatorem kamery i zacznij zarabiać na filmowaniu!;36;Podstawowy;Jak zarabiać na filmowaniu;;1000;5 materiałów treningowych i 41 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/jak-zarabiac-na-filmowaniu.jpg
266;FOTOGRAFIA I WIDEO;Jak montować filmy w Pinnacle 20;Naucz się profesjonalnej edycji wideo w Pinnacle 20. Zmontuj swój pierwszy film już dziś!;14;Podstawowy;Jak montować filmy w Pinnacle 20;;1000;6 materiałów treningowych i 32 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Pinnacle-20.jpg
267;FOTOGRAFIA I WIDEO;Kurs iMovie dla zielonych;Baw się obrazem i dźwiękiem. Naucz się edycji wideo na Macu jeszcze dziś!;12;Podstawowy;Kurs iMovie dla zielonych;;1000;4 materiałów treningowych i 35 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-iMovie-dla-zielonych.jpg
268;FOTOGRAFIA I WIDEO;Lustrzanka cyfrowa - kurs obsługi;Poznaj swoją lustrzankę i bądź o krok przed innymi fotografami;49;Podstawowy;Lustrzanka cyfrowa - kurs obsługi;;1000;9 materiałów treningowych i 63 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Lustrzanka-cyfrowa-kurs-obslugi.jpg
269;FOTOGRAFIA I WIDEO;Kurs fotografii dla każdego;Poznaj od podstaw tajniki świadomej i twórczej fotografii;69;Podstawowy;Kurs fotografii dla każdego;;1000;10 materiałów treningowych i 71 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-fotografii-dla-kazdego.jpg
270;FOTOGRAFIA I WIDEO;Kurs Lightroom - rewolucja w fotografii;Przeżyj prawdziwą rewolucję w fotografii;59;Podstawowy;Kurs Lightroom - rewolucja w fotografii;;1000;16 materiałów treningowych i 90 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Lightroom-rewolucja-w-fotografii.jpg
271;PROJEKTOWANIE;Kurs Projektowanie i skład publikacji drukowanych;Poznaj najlepsze praktyki pracy z DTP, z programem Adobe InDesign. Zdobądź dobre praktyki projektowania publikacji drukowanych i zadbaj o profesjonalny wygląd Twoich projektów! ;89;Podstawowy;Kurs Projektowanie i skład publikacji drukowanych;;1000;21 materiałów treningowych i 34 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_projektowanie_i_sklad_publikacji_drukowanych.jpg
272;PROJEKTOWANIE;Kurs Blender od podstaw - wprowadzenie do modelowania 3D;Poznaj podstawy grafiki 3D i zacznij tworzyć niesamowite projekty w darmowym programie Blender. Naucz się modelowania, tworzenia materiałów, nakładania tekstur i buduj realistyczne modele 3D.;89;Podstawowy;Kurs Blender od podstaw - wprowadzenie do modelowania 3D;;1000;20 materiałów treningowych i 37 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_blender_od_podstaw_-_wprowadzenie_do_modelowania_3d.jpg
273;PROJEKTOWANIE;Kurs Adobe XD - podstawy projektowania interfejsów;Poznaj podstawy projektowania interfejsów w Adobe XD i zdobądź praktyczną wiedzę na temat UI i UX. Dowiedz się jak szybko prototypować aplikacje mobilne i strony internetowe.;79;Podstawowy;Kurs Adobe XD - podstawy projektowania interfejsów;;1000;22 materiałów treningowych i 44 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_adobe_xd_-_podstawy_projektowania_interfejsow.jpg
274;PROJEKTOWANIE;Kurs SketchUp i V-Ray - fotorealistyczne wizualizacje od podstaw;Naucz się projektowania i tworzenia fotorealistycznych wizualizacji wnętrz za pomocą SketchUp i V-Ray.;99;Podstawowy;Kurs SketchUp i V-Ray - fotorealistyczne wizualizacje od podstaw;;1000;29 materiałów treningowych i 48 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_sketchup_i_v-ray_-_fotorealistyczne_wizualizacje_od_podstaw.jpg
275;PROJEKTOWANIE;Kurs Rysowania portretów od podstaw;Naucz się rysować realistyczne portrety zgodnie z zasadami anatomii. Poznaj zasady i techniki tworzenia zachwycających i niesamowitych ilustracji w stylu fantasy z wykorzystaniem Photoshopa.;89;Podstawowy;Kurs Rysowania portretów od podstaw;;1000;21 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_rysowania_portretow_od_podstaw.jpg
276;PROJEKTOWANIE;Kurs Rysunek cyfrowy - od koncepcji do publikacji;Poznaj kompletny proces tworzenia cyfrowych ilustracji - od znalezienia tematów, szkicowania kompozycji, na publikacji kończąc. Wykorzystaj przydatne narzędzia i triki. Rozwiń się w digital paintingu.;59;Podstawowy;Kurs Rysunek cyfrowy - od koncepcji do publikacji;;1000;21 materiałów treningowych i 22 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_rysunek_cyfrowy_-_od_koncepcji_do_publikacji.jpg
277;PROJEKTOWANIE;Kurs Rysowanie w Procreate od podstaw;Opanuj olbrzymie możliwości aplikacji Procreate i wykorzystaj swój tablet do tworzenia niesamowitych rysunków cyfrowych.;59;Podstawowy;Kurs Rysowanie w Procreate od podstaw;;1000;18 materiałów treningowych i 26 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_rysowanie_w_procreate_od_podstaw.jpg
278;PROJEKTOWANIE;Kurs Rysunek dla początkujących;Opanuj od podstaw fundamentalne techniki rysunku tradycyjnego. Dowiedz się jak szkicować zgodnie z proporcjami, odwzorowywać tekstury, cieniować i ćwiczyć swoje umiejętności w sposób praktyczny.;99;Podstawowy;Kurs Rysunek dla początkujących;;1000;20 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_rysunek_dla_poczatkujacych.jpg
279;PROJEKTOWANIE;Kurs Sketch - projektowanie UX/UI w praktyce;Dowiedz się jak za pomocą Sketcha zaprojektować kompletny produkt cyfrowy: od koncepcji do przekazania gotowego projektu developerom.;69;Podstawowy;Kurs Sketch - projektowanie UX/UI w praktyce;;1000;20 materiałów treningowych i 35 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_sketch_-_projektowanie_ux_ui_w_praktyce.jpg
280;PROJEKTOWANIE;Kurs UX w biznesie - efektywna praca projektanta;Dowiedz się jak rozwijać się jako UX Designer. Naucz się sprawnie wdrażać procesy projektowania w firmie, tak by zwiększyć szanse na sukces.;69;Podstawowy;Kurs UX w biznesie - efektywna praca projektanta;;1000;20 materiałów treningowych i 41 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_ux_w_biznesie_-_efektywna_praca_projektanta.jpg
281;PROJEKTOWANIE;Kurs Environment Design - od szkicu do ilustracji;Naucz się tworzyć pełne detali ilustracje krajobrazów za pomocą Photoshopa. Zdobądź podstawy environment design i twórz niesamowite cyfrowe rysunki całych środowisk.;89;Podstawowy;Kurs Environment Design - od szkicu do ilustracji;;1000;20 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_environment_design_-_od_szkicu_do_ilustracji.jpg
282;PROJEKTOWANIE;Kurs ArchiCAD - projektowanie BIM od podstaw;Zdobądź praktyczną wiedzę, która pozwoli Ci zaprojektować dowolny budynek w 3D. Dowiedz się jak wykorzystać zalety BIM i pracować efektywniej w ArchiCAD.;59;Podstawowy;Kurs ArchiCAD - projektowanie BIM od podstaw;;1000;20 materiałów treningowych i 32 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_archicad_-_projektowanie_bim_od_podstaw.jpg
283;PROJEKTOWANIE;Kurs Concept Art - rysowanie postaci i character design;Naucz się projektować własne postacie kompletnie od zera. Dowiedz się jak tworzyć oryginalne concept arty na potrzeby gier komputerowych i filmów animowanych.;79;Podstawowy;Kurs Concept Art - rysowanie postaci i character design;;1000;20 materiałów treningowych i 31 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_concept_art_-_rysowanie_postaci_i_character_design.jpg
284;PROJEKTOWANIE;Kurs Canva - grafika online od podstaw;Twórz prosto i szybko zachwycające grafiki dla swojego biznesu w przeglądarce! Wykorzystaj darmowe narzędzie Canva do projektowania banerów, grafik do social media, logo, prezentacji i innych.;69;Podstawowy;Kurs Canva - grafika online od podstaw;;1000;20 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_canva_-_grafika_online_od_podstaw.jpg
285;PROJEKTOWANIE;Kurs Efektowne wizualizacje real-time;Dowiedz się jak przygotować realistyczne wizualizacje, panoramy 360, wirtualne spacery i animacje projektowe dzięki SketchUp i Enscape.;39;Średniozaawansowany;Kurs Efektowne wizualizacje real-time;;1000;22 materiałów treningowych i 23 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_efektowne_wizualizacje_real-time.jpg
286;PROJEKTOWANIE;Kurs Gimp 2.10 - praktyczne projekty;Poznaj zaawansowane narzędzia Gimpa i zdobądź wiedzę, która pozwoli Ci tworzyć niesamowite projekty graficzne.;59;Średniozaawansowany;Kurs Gimp 2.10 - praktyczne projekty;;1000;40 materiałów treningowych i 77 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gimp_2_10_-_praktyczne_projekty.jpg
287;PROJEKTOWANIE;Kurs Adobe InDesign - praktyczne techniki pracy;Podnieś swoje umiejętności pracy z typografią, kolorem i składem publikacji. Poznaj zaawansowane techniki, które pozwolą Ci sprawnie zrealizować każdy projekt.;49;Średniozaawansowany;Kurs Adobe InDesign - praktyczne techniki pracy;;1000;21 materiałów treningowych i 58 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_adobe_indesign_cc_-_praktyczne_techniki_pracy.jpg
288;PROJEKTOWANIE;Kurs GIMP w biznesie i marketingu;Wykorzystaj darmowego Gimpa i zacznij samodzielnie projektować wszystkie materiały marketingowe, których potrzebuje Twoja firma. Buduj wizerunek marki prowadząc skuteczne działania promocyjne.;59;Podstawowy;Kurs GIMP w biznesie i marketingu;;1000;35 materiałów treningowych i 49 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gimp_w_biznesie_i_marketingu.jpg
289;PROJEKTOWANIE;Kurs Rysowania na tablecie graficznym;Dowiedz się jak wybrać odpowiedni tablet graficzny, skonfigurować go i opanować techniki rysowania krok po kroku. Poznaj kompletny workflow, który pozwoli Ci tworzyć świetne cyfrowe rysunki!;59;Podstawowy;Kurs Rysowania na tablecie graficznym;;1000;20 materiałów treningowych i 31 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_rysowania_na_tablecie_graficznym.jpg
290;PROJEKTOWANIE;3ds Max + V-Ray Next - realistyczne wizualizacje 3D;Naucz się tworzyć fotorealistyczne wizualizacje wykorzystując V-Ray Next dla 3ds Max. Opanuj jeden z najlepszych silników renderujących na rynku!;36;Średniozaawansowany;3ds Max + V-Ray Next - realistyczne wizualizacje 3D;;1000;28 materiałów treningowych i 54 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/3ds_max_v-ray_next_-_realistyczne_wizualizacje_3d.jpg
291;PROJEKTOWANIE;Kurs Projektowanie i skład publikacji drukowanych;Poznaj najlepsze praktyki pracy z DTP, z programem Adobe InDesign. Zdobądź dobre praktyki projektowania publikacji drukowanych i zadbaj o profesjonalny wygląd Twoich projektów! ;89;Podstawowy;Kurs Projektowanie i skład publikacji drukowanych;;1000;21 materiałów treningowych i 34 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_projektowanie_i_sklad_publikacji_drukowanych.jpg
292;PROJEKTOWANIE;Kurs Blender od podstaw - wprowadzenie do modelowania 3D;Poznaj podstawy grafiki 3D i zacznij tworzyć niesamowite projekty w darmowym programie Blender. Naucz się modelowania, tworzenia materiałów, nakładania tekstur i buduj realistyczne modele 3D.;89;Podstawowy;Kurs Blender od podstaw - wprowadzenie do modelowania 3D;;1000;20 materiałów treningowych i 37 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_blender_od_podstaw_-_wprowadzenie_do_modelowania_3d.jpg
293;PROJEKTOWANIE;Kurs Adobe XD - podstawy projektowania interfejsów;Poznaj podstawy projektowania interfejsów w Adobe XD i zdobądź praktyczną wiedzę na temat UI i UX. Dowiedz się jak szybko prototypować aplikacje mobilne i strony internetowe.;79;Podstawowy;Kurs Adobe XD - podstawy projektowania interfejsów;;1000;22 materiałów treningowych i 44 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_adobe_xd_-_podstawy_projektowania_interfejsow.jpg
294;PROJEKTOWANIE;Kurs SketchUp i V-Ray - fotorealistyczne wizualizacje od podstaw;Naucz się projektowania i tworzenia fotorealistycznych wizualizacji wnętrz za pomocą SketchUp i V-Ray.;99;Podstawowy;Kurs SketchUp i V-Ray - fotorealistyczne wizualizacje od podstaw;;1000;29 materiałów treningowych i 48 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_sketchup_i_v-ray_-_fotorealistyczne_wizualizacje_od_podstaw.jpg
295;PROJEKTOWANIE;Kurs Rysowania portretów od podstaw;Naucz się rysować realistyczne portrety zgodnie z zasadami anatomii. Poznaj zasady i techniki tworzenia zachwycających i niesamowitych ilustracji w stylu fantasy z wykorzystaniem Photoshopa.;89;Podstawowy;Kurs Rysowania portretów od podstaw;;1000;21 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_rysowania_portretow_od_podstaw.jpg
296;PROJEKTOWANIE;Kurs Rysunek cyfrowy - od koncepcji do publikacji;Poznaj kompletny proces tworzenia cyfrowych ilustracji - od znalezienia tematów, szkicowania kompozycji, na publikacji kończąc. Wykorzystaj przydatne narzędzia i triki. Rozwiń się w digital paintingu.;59;Podstawowy;Kurs Rysunek cyfrowy - od koncepcji do publikacji;;1000;21 materiałów treningowych i 22 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_rysunek_cyfrowy_-_od_koncepcji_do_publikacji.jpg
297;PROJEKTOWANIE;Kurs Rysowanie w Procreate od podstaw;Opanuj olbrzymie możliwości aplikacji Procreate i wykorzystaj swój tablet do tworzenia niesamowitych rysunków cyfrowych.;59;Podstawowy;Kurs Rysowanie w Procreate od podstaw;;1000;18 materiałów treningowych i 26 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_rysowanie_w_procreate_od_podstaw.jpg
298;PROJEKTOWANIE;Kurs Rysunek dla początkujących;Opanuj od podstaw fundamentalne techniki rysunku tradycyjnego. Dowiedz się jak szkicować zgodnie z proporcjami, odwzorowywać tekstury, cieniować i ćwiczyć swoje umiejętności w sposób praktyczny.;99;Podstawowy;Kurs Rysunek dla początkujących;;1000;20 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_rysunek_dla_poczatkujacych.jpg
299;PROJEKTOWANIE;Kurs Sketch - projektowanie UX/UI w praktyce;Dowiedz się jak za pomocą Sketcha zaprojektować kompletny produkt cyfrowy: od koncepcji do przekazania gotowego projektu developerom.;69;Podstawowy;Kurs Sketch - projektowanie UX/UI w praktyce;;1000;20 materiałów treningowych i 35 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_sketch_-_projektowanie_ux_ui_w_praktyce.jpg
300;PROJEKTOWANIE;Kurs UX w biznesie - efektywna praca projektanta;Dowiedz się jak rozwijać się jako UX Designer. Naucz się sprawnie wdrażać procesy projektowania w firmie, tak by zwiększyć szanse na sukces.;69;Podstawowy;Kurs UX w biznesie - efektywna praca projektanta;;1000;20 materiałów treningowych i 41 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_ux_w_biznesie_-_efektywna_praca_projektanta.jpg
301;PROJEKTOWANIE;Kurs Environment Design - od szkicu do ilustracji;Naucz się tworzyć pełne detali ilustracje krajobrazów za pomocą Photoshopa. Zdobądź podstawy environment design i twórz niesamowite cyfrowe rysunki całych środowisk.;89;Podstawowy;Kurs Environment Design - od szkicu do ilustracji;;1000;20 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_environment_design_-_od_szkicu_do_ilustracji.jpg
302;PROJEKTOWANIE;Kurs ArchiCAD - projektowanie BIM od podstaw;Zdobądź praktyczną wiedzę, która pozwoli Ci zaprojektować dowolny budynek w 3D. Dowiedz się jak wykorzystać zalety BIM i pracować efektywniej w ArchiCAD.;59;Podstawowy;Kurs ArchiCAD - projektowanie BIM od podstaw;;1000;20 materiałów treningowych i 32 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_archicad_-_projektowanie_bim_od_podstaw.jpg
303;PROJEKTOWANIE;Kurs Concept Art - rysowanie postaci i character design;Naucz się projektować własne postacie kompletnie od zera. Dowiedz się jak tworzyć oryginalne concept arty na potrzeby gier komputerowych i filmów animowanych.;79;Podstawowy;Kurs Concept Art - rysowanie postaci i character design;;1000;20 materiałów treningowych i 31 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_concept_art_-_rysowanie_postaci_i_character_design.jpg
304;PROJEKTOWANIE;Kurs Canva - grafika online od podstaw;Twórz prosto i szybko zachwycające grafiki dla swojego biznesu w przeglądarce! Wykorzystaj darmowe narzędzie Canva do projektowania banerów, grafik do social media, logo, prezentacji i innych.;69;Podstawowy;Kurs Canva - grafika online od podstaw;;1000;20 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_canva_-_grafika_online_od_podstaw.jpg
305;PROJEKTOWANIE;Kurs Efektowne wizualizacje real-time;Dowiedz się jak przygotować realistyczne wizualizacje, panoramy 360, wirtualne spacery i animacje projektowe dzięki SketchUp i Enscape.;39;Średniozaawansowany;Kurs Efektowne wizualizacje real-time;;1000;22 materiałów treningowych i 23 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_efektowne_wizualizacje_real-time.jpg
306;PROJEKTOWANIE;Kurs Gimp 2.10 - praktyczne projekty;Poznaj zaawansowane narzędzia Gimpa i zdobądź wiedzę, która pozwoli Ci tworzyć niesamowite projekty graficzne.;59;Średniozaawansowany;Kurs Gimp 2.10 - praktyczne projekty;;1000;40 materiałów treningowych i 77 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gimp_2_10_-_praktyczne_projekty.jpg
307;PROJEKTOWANIE;Kurs Adobe InDesign - praktyczne techniki pracy;Podnieś swoje umiejętności pracy z typografią, kolorem i składem publikacji. Poznaj zaawansowane techniki, które pozwolą Ci sprawnie zrealizować każdy projekt.;49;Średniozaawansowany;Kurs Adobe InDesign - praktyczne techniki pracy;;1000;21 materiałów treningowych i 58 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_adobe_indesign_cc_-_praktyczne_techniki_pracy.jpg
308;PROJEKTOWANIE;Kurs GIMP w biznesie i marketingu;Wykorzystaj darmowego Gimpa i zacznij samodzielnie projektować wszystkie materiały marketingowe, których potrzebuje Twoja firma. Buduj wizerunek marki prowadząc skuteczne działania promocyjne.;59;Podstawowy;Kurs GIMP w biznesie i marketingu;;1000;35 materiałów treningowych i 49 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gimp_w_biznesie_i_marketingu.jpg
