	category	title	description	price	level	lectures_count	training_materials_count	img_alt
324	projektowanie	Kurs Adobe Photoshop CC - zaawansowany	Poznaj zaawansowane możliwości Photoshopa CC i zacznij edytować grafikę jak prawdziwy profesjonalista	59	Zaawansowany	80	1	Kurs Adobe Photoshop CC - zaawansowany
325	projektowanie	Kurs Photoshop CC dla początkujących	Poznaj solidne podstawy Adobe Photoshop CC 2018 i zacznij swoją przygodę z edycją grafiki już dziś!	69	Podstawowy	83	6	Kurs Photoshop CC dla początkujących
326	projektowanie	Wizualizacja produktów - praktyczne projekty	Twórz fotorealistyczne wizualizacje produktów z wykorzystaniem modeli 3D	26	Średniozaawansowany	65	13	Wizualizacja produktów - praktyczne projekty
327	projektowanie	Kurs Autodesk Inventor od podstaw	Opanuj podstawy projektowania 3D w Autodesk Inventor i twórz dopracowane projekty	39	Podstawowy	62	10	Kurs Autodesk Inventor od podstaw
328	projektowanie	Kurs Liternictwo - od szkicu do druku	Opanuj najważniejsze narzędzia i stwórz swoją wyjątkową kompozycję literniczą	49	Podstawowy	36	1	Kurs Liternictwo - od szkicu do druku
329	projektowanie	Kurs GIMP zaawansowany	Poznaj zaawansowane narzędzia GIMP'a i naucz się tworzyć niesamowite efekty	30	Średniozaawansowany	64	5	Kurs GIMP zaawansowany
330	projektowanie	Kurs Illustrator CC od podstaw	Opanuj podstawy Adobe Illustrator CC 2017 i wkrocz w kreatywny świat grafiki wektorowej	69	Podstawowy	87	11	Kurs Illustrator CC od podstaw
331	projektowanie	Fotomontaż w Photoshopie	Poznaj receptę na świetny fotomontaż i stwórz go od podstaw w Photoshopie	59	Średniozaawansowany	50	1	Fotomontaż w Photoshopie
332	projektowanie	Kurs modelowania i drukowania 3D	Opanuj podstawy obsługi drukarki 3D, naucz się modelować i twórz niesamowite wydruki 3D	49	Podstawowy	50	10	Kurs modelowania i drukowania 3D
333	projektowanie	Kurs GIMP od podstaw	Opanuj podstawy edycji grafiki w Gimpie i zachwyć wszystkich swoimi zdjęciami	49	Podstawowy	83	13	Kurs GIMP od podstaw
334	projektowanie	Kurs Revit - projektowanie parametryczne	Naucz się projektowania parametrycznego. Twórz świetne projekty szybciej i efektywniej niż do tej pory!	59	Średniozaawansowany	64	13	Kurs Revit - projektowanie parametryczne
335	projektowanie	Kurs Revit - projektowanie w BIM od podstaw	Opanuj projektowanie w Autodesk Revit i zacznij wykorzystywać zalety technologii BIM	49	Podstawowy	59	14	Kurs Revit - projektowanie w BIM od podstaw
336	projektowanie	Intensywny kurs AutoCAD - stopień II	Wykorzystaj zaawansowane narzędzia i funkcje AutoCADa. Twórz dopracowane i profesjonalne projekty!	49	Podstawowy	38	5	Intensywny kurs AutoCAD - stopień II
337	projektowanie	Intensywny kurs AutoCAD - stopień I	Naucz się podstaw precyzyjnego rysowania. Rozpocznij karierę projektanta CAD już dziś!	69	Podstawowy	47	5	Intensywny kurs AutoCAD - stopień I
338	projektowanie	Kurs UX & UI - sztuka użytecznego projektowania	UX Design - klucz do sukcesu każdej aplikacji i strony internetowej	69	Podstawowy	111	9	Kurs UX & UI - sztuka użytecznego projektowania
339	biznes_i_marketing	Kurs Produkcja spotu reklamowego od A do Z	Dowiedz się jak zupełnie od zera przygotować spot reklamowy dla Twojej firmy, produktu lub usługi. Zbuduj własne studio, naucz się nagrywać i montować reklamy wideo małym budżetem.	49	Podstawowy	42	20	Kurs Produkcja spotu reklamowego od A do Z
340	biznes_i_marketing	Kurs Excel w Twojej firmie - praktyczne zastosowania	Naucz się efektywnie wykorzystywać Excela w swojej firmie do realizacji codziennych zadań. Poznaj przydatne funkcje i narzędzia, które ułatwią Ci prowadzenie biznesu.	99	Średniozaawansowany	34	24	Kurs Excel w Twojej firmie - praktyczne zastosowania
341	biznes_i_marketing	Kurs Storytelling w biznesie i marketingu	Naucz się wykorzystywać storytelling w marketingu swojej firmy i zacznij zwiększać sprzedaż. Opanuj sztukę opowiadania historii i wykorzystaj ją do budowania wizerunku i zwiększenia świadomość marki.	79	Podstawowy	39	20	Kurs Storytelling w biznesie i marketingu
342	biznes_i_marketing	Kurs Jak prowadzić komunikację w social media i zwiększać sprzedaż	Zadbaj o skuteczną komunikację swojej marki w mediach społecznościowych. Buduj zaangażowanie, przyciągają odbiorców i zwiększaj sprzedaż!	69	Podstawowy	41	37	Kurs Jak prowadzić komunikację w social media i zwiększać sprzedaż
343	biznes_i_marketing	Kurs Jak zdobywać klientów w social mediach	Naucz się wykorzystywać social media do zdobywania klientów. Dowiedz się, które serwisy społecznościowe będą najskuteczniejsze w Twojej branży i zwiększaj sprzedaż, dzięki social sellingowi.	79	Podstawowy	36	29	Kurs Jak zdobywać klientów w social mediach
344	biznes_i_marketing	Kurs Jak skutecznie motywować i budować zaangażowanie pracowników	Poznaj sprawdzone sposoby na zwiększenie motywacji i zaangażowania pracowników. Spraw, by Twój zespół był bardziej efektywny i pracował na sukces firmy!	69	Podstawowy	33	20	Kurs Jak skutecznie motywować i budować zaangażowanie pracowników
345	biznes_i_marketing	Kurs Jak zbudować znaną markę online	Dowiedz się jak stworzyć silną i rozpoznawalną markę w Internecie. Zbuduj wokół niej zaangażowaną społeczność i wykorzystaj jej siłę do rozwoju Twojego biznesu.	69	Podstawowy	36	33	Kurs Jak zbudować znaną markę online
346	biznes_i_marketing	Kurs WordPress dla zielonych - własna strona od podstaw	Stwórz własną stronę bez jakiejkolwiek wiedzy na temat programowania. Dowiedz się jak samodzielnie nią zarządzać i wykorzystać do rozwoju swojego biznesu lub pasji.	79	Podstawowy	62	20	Kurs WordPress dla zielonych - własna strona od podstaw
347	biznes_i_marketing	Kurs LinkedIn - budowanie marki osobistej	Zbuduj profesjonalny profil na LinkedIn i wykorzystaj jego możliwości do budowania marki osobistej, zdobywania nowych klientów, zwiększania sprzedaży i rozwijania kariery zawodowej.	79	Podstawowy	27	23	Kurs LinkedIn - budowanie marki osobistej
348	biznes_i_marketing	Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań	Dowiedz się jak automatyzować procesy biznesowe w Twojej firmie. Zwiększ wydajność swoją i swoich pracowników optymalizując rutynowe i żmudne zadania.	69	Podstawowy	60	25	Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań
349	biznes_i_marketing	Kurs Narzędzia marketingowe i automatyzacja w e-commerce	Poznaj sprawdzone narzędzia do optymalizacji i automatyzacji marketingu. Zwiększ skuteczność newsletterów, ogarnij social media, twórz świetne treści i rozwijaj swój biznes szybciej niż do tej pory!	89	Podstawowy	60	25	Kurs Narzędzia marketingowe i automatyzacja w e-commerce
350	biznes_i_marketing	Kurs Zostań mistrzem przemówień publicznych	Pozbądź się tremy i zostań mistrzem przemówień! Dowiedz się, co mówić i jak mówić, tak by inni chcieli słuchać!	69	Podstawowy	28	20	Kurs Zostań mistrzem przemówień publicznych
351	biznes_i_marketing	Kurs E-commerce od podstaw - jak sprzedawać w internecie	Dowiedz się jak wejść ze swoim biznesem do internetu. Wykorzystaj potencjał e-commerce, by sprzedawać dowolne produkty i usługi już teraz!	89	Podstawowy	33	24	Kurs E-commerce od podstaw - jak sprzedawać w internecie
352	biznes_i_marketing	Kurs Psychologia zachowań konsumenckich	"Zrozum potrzeby i motywacje zakupowe swoich klientów. Naucz się skutecznej komunikacji marketingowej i zacznij zwiększać sprzedaż w swoim sklepie!
"	69	Podstawowy	42	25	Kurs Psychologia zachowań konsumenckich
353	biznes_i_marketing	Kurs Jak skutecznie rekrutować pracowników	Dowiedz się gdzie szukać najlepszych pracowników, jak sprawnie przeprowadzać proces rekrutacji i wdrażać onboarding!	79	Podstawowy	34	24	Kurs Jak skutecznie rekrutować pracowników
354	biznes_i_marketing	Kurs Techniki perswazji i wywierania wpływu	Wykorzystaj metody wpływu społecznego i techniki perswazji do skutecznego osiągania swoich celów biznesowych i osobistych.	59	Podstawowy	22	20	Kurs Techniki perswazji i wywierania wpływu
355	biznes_i_marketing	Kurs Copywriting - jak tworzyć treści, które sprzedają	Poznaj warsztat copywritera, naucz się pisać skuteczne i angażujące teksty, na których będziesz zarabiał!	79	Podstawowy	29	25	Kurs Copywriting - jak tworzyć treści, które sprzedają
356	biznes_i_marketing	Kurs Skuteczny menedżer - kluczowe kompetencje	Opanuj kluczowe kompetencje menedżerskie i dowiedz się jak skutecznie zarządzać zespołem i motywować pracowników.	79	Podstawowy	54	31	Kurs Skuteczny menedżer - kluczowe kompetencje
357	biznes_i_marketing	Kurs Fotografia nieruchomości	Naucz się robić profesjonalne i atrakcyjne zdjęcia nieruchomości - mieszkania lub domu. Zwiększ szansę na ich sprzedaż lub wynajem nawet kilkukrotnie.	79	Podstawowy	36	20	Kurs Fotografia nieruchomości
358	biznes_i_marketing	Kurs Agile - dobre praktyki zarządzania projektami	Poznaj sprawdzone praktyki metodyki zwinnych i wykorzystaj je do zwiększania efektywności w Twoim zespole!	79	Średniozaawansowany	25	22	Kurs Agile - dobre praktyki zarządzania projektami
359	biznes_i_marketing	Kurs Produkcja spotu reklamowego od A do Z	Dowiedz się jak zupełnie od zera przygotować spot reklamowy dla Twojej firmy, produktu lub usługi. Zbuduj własne studio, naucz się nagrywać i montować reklamy wideo małym budżetem.	49	Podstawowy	42	20	Kurs Produkcja spotu reklamowego od A do Z
360	biznes_i_marketing	Kurs Excel w Twojej firmie - praktyczne zastosowania	Naucz się efektywnie wykorzystywać Excela w swojej firmie do realizacji codziennych zadań. Poznaj przydatne funkcje i narzędzia, które ułatwią Ci prowadzenie biznesu.	99	Średniozaawansowany	34	24	Kurs Excel w Twojej firmie - praktyczne zastosowania
361	biznes_i_marketing	Kurs Storytelling w biznesie i marketingu	Naucz się wykorzystywać storytelling w marketingu swojej firmy i zacznij zwiększać sprzedaż. Opanuj sztukę opowiadania historii i wykorzystaj ją do budowania wizerunku i zwiększenia świadomość marki.	79	Podstawowy	39	20	Kurs Storytelling w biznesie i marketingu
362	biznes_i_marketing	Kurs Jak prowadzić komunikację w social media i zwiększać sprzedaż	Zadbaj o skuteczną komunikację swojej marki w mediach społecznościowych. Buduj zaangażowanie, przyciągają odbiorców i zwiększaj sprzedaż!	69	Podstawowy	41	37	Kurs Jak prowadzić komunikację w social media i zwiększać sprzedaż
363	biznes_i_marketing	Kurs Jak zdobywać klientów w social mediach	Naucz się wykorzystywać social media do zdobywania klientów. Dowiedz się, które serwisy społecznościowe będą najskuteczniejsze w Twojej branży i zwiększaj sprzedaż, dzięki social sellingowi.	79	Podstawowy	36	29	Kurs Jak zdobywać klientów w social mediach
364	biznes_i_marketing	Kurs Jak skutecznie motywować i budować zaangażowanie pracowników	Poznaj sprawdzone sposoby na zwiększenie motywacji i zaangażowania pracowników. Spraw, by Twój zespół był bardziej efektywny i pracował na sukces firmy!	69	Podstawowy	33	20	Kurs Jak skutecznie motywować i budować zaangażowanie pracowników
365	biznes_i_marketing	Kurs Jak zbudować znaną markę online	Dowiedz się jak stworzyć silną i rozpoznawalną markę w Internecie. Zbuduj wokół niej zaangażowaną społeczność i wykorzystaj jej siłę do rozwoju Twojego biznesu.	69	Podstawowy	36	33	Kurs Jak zbudować znaną markę online
366	biznes_i_marketing	Kurs WordPress dla zielonych - własna strona od podstaw	Stwórz własną stronę bez jakiejkolwiek wiedzy na temat programowania. Dowiedz się jak samodzielnie nią zarządzać i wykorzystać do rozwoju swojego biznesu lub pasji.	79	Podstawowy	62	20	Kurs WordPress dla zielonych - własna strona od podstaw
367	biznes_i_marketing	Kurs LinkedIn - budowanie marki osobistej	Zbuduj profesjonalny profil na LinkedIn i wykorzystaj jego możliwości do budowania marki osobistej, zdobywania nowych klientów, zwiększania sprzedaży i rozwijania kariery zawodowej.	79	Podstawowy	27	23	Kurs LinkedIn - budowanie marki osobistej
368	biznes_i_marketing	Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań	Dowiedz się jak automatyzować procesy biznesowe w Twojej firmie. Zwiększ wydajność swoją i swoich pracowników optymalizując rutynowe i żmudne zadania.	69	Podstawowy	60	25	Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań
369	biznes_i_marketing	Kurs Narzędzia marketingowe i automatyzacja w e-commerce	Poznaj sprawdzone narzędzia do optymalizacji i automatyzacji marketingu. Zwiększ skuteczność newsletterów, ogarnij social media, twórz świetne treści i rozwijaj swój biznes szybciej niż do tej pory!	89	Podstawowy	60	25	Kurs Narzędzia marketingowe i automatyzacja w e-commerce
370	biznes_i_marketing	Kurs Zostań mistrzem przemówień publicznych	Pozbądź się tremy i zostań mistrzem przemówień! Dowiedz się, co mówić i jak mówić, tak by inni chcieli słuchać!	69	Podstawowy	28	20	Kurs Zostań mistrzem przemówień publicznych
371	biznes_i_marketing	Kurs E-commerce od podstaw - jak sprzedawać w internecie	Dowiedz się jak wejść ze swoim biznesem do internetu. Wykorzystaj potencjał e-commerce, by sprzedawać dowolne produkty i usługi już teraz!	89	Podstawowy	33	24	Kurs E-commerce od podstaw - jak sprzedawać w internecie
372	biznes_i_marketing	Kurs Psychologia zachowań konsumenckich	"Zrozum potrzeby i motywacje zakupowe swoich klientów. Naucz się skutecznej komunikacji marketingowej i zacznij zwiększać sprzedaż w swoim sklepie!
"	69	Podstawowy	42	25	Kurs Psychologia zachowań konsumenckich
373	biznes_i_marketing	Kurs Jak skutecznie rekrutować pracowników	Dowiedz się gdzie szukać najlepszych pracowników, jak sprawnie przeprowadzać proces rekrutacji i wdrażać onboarding!	79	Podstawowy	34	24	Kurs Jak skutecznie rekrutować pracowników
374	biznes_i_marketing	Kurs Techniki perswazji i wywierania wpływu	Wykorzystaj metody wpływu społecznego i techniki perswazji do skutecznego osiągania swoich celów biznesowych i osobistych.	59	Podstawowy	22	20	Kurs Techniki perswazji i wywierania wpływu
375	biznes_i_marketing	Kurs Copywriting - jak tworzyć treści, które sprzedają	Poznaj warsztat copywritera, naucz się pisać skuteczne i angażujące teksty, na których będziesz zarabiał!	79	Podstawowy	29	25	Kurs Copywriting - jak tworzyć treści, które sprzedają
376	biznes_i_marketing	Kurs Skuteczny menedżer - kluczowe kompetencje	Opanuj kluczowe kompetencje menedżerskie i dowiedz się jak skutecznie zarządzać zespołem i motywować pracowników.	79	Podstawowy	54	31	Kurs Skuteczny menedżer - kluczowe kompetencje
377	biznes_i_marketing	Kurs Fotografia nieruchomości	Naucz się robić profesjonalne i atrakcyjne zdjęcia nieruchomości - mieszkania lub domu. Zwiększ szansę na ich sprzedaż lub wynajem nawet kilkukrotnie.	79	Podstawowy	36	20	Kurs Fotografia nieruchomości
378	biznes_i_marketing	Kurs Agile - dobre praktyki zarządzania projektami	Poznaj sprawdzone praktyki metodyki zwinnych i wykorzystaj je do zwiększania efektywności w Twoim zespole!	79	Średniozaawansowany	25	22	Kurs Agile - dobre praktyki zarządzania projektami
379	biznes_i_marketing	Kurs Agile - metodyki zwinne od podstaw	Dowiedz się, jak zwiększyć efektywność pracy dzięki zwinnym projektom. Poznaj kluczowe pojęcia oraz koncepcje Agile i zacznij je wdrażać jeszcze dziś!	69	Podstawowy	38	25	Kurs Agile - metodyki zwinne od podstaw
380	biznes_i_marketing	Kurs WooCommerce - sklep internetowy krok po kroku	Zbuduj profesjonalny sklep z WooCommerce i przenieś swój biznes do internetu. Zacznij sprzedawać online dowolne produkty fizyczne lub wirtualne.	99	Podstawowy	52	21	Kurs WooCommerce - sklep internetowy krok po kroku
381	biznes_i_marketing	Umiejętności miękkie w pracy zdalnej - budowanie relacji i organizacja pracy	Dowiedz się jak przygotować i zorganizować pracę zdalną dla siebie i swojego zespołu. Zadbaj o odpowiednią komunikację, work-life balance i zdrowe relacje w firmie.	49	Podstawowy	23	20	Umiejętności miękkie w pracy zdalnej - budowanie relacji i organizacja pracy
382	biznes_i_marketing	Kurs Strategie cenowe - jak wyceniać produkty i usługi	Naucz się wyceniać swoje produkty i usługi, tak by inni chcieli je kupować. Wykorzystaj sprawdzone triki sprzedażowe, dowiedz się jak zbudować strategię rabatową i naucz się wyceniać swoją pracę.	69	Podstawowy	40	25	Kurs Strategie cenowe - jak wyceniać produkty i usługi
383	biznes_i_marketing	Kurs Google Ads - optymalizacja kampanii w praktyce	Dowiedz się jak efektywniej wydawać budżet i wycisnąć więcej z Twoich kampanii. Poznaj zaawansowane narzędzia Google Ads i docieraj precyzyjniej do klientów.	79	Zaawansowany	30	20	Kurs Google Ads - optymalizacja kampanii w praktyce
384	biznes_i_marketing	Kurs Canva - grafika online od podstaw	Twórz prosto i szybko zachwycające grafiki dla swojego biznesu w przeglądarce! Wykorzystaj darmowe narzędzie Canva do projektowania banerów, grafik do social media, logo, prezentacji i innych.	69	Podstawowy	27	20	Kurs Canva - grafika online od podstaw
385	biznes_i_marketing	Kurs Własny podcast od A do Z	Stwórz własny podcast, który pomoże Ci budować markę osobistą. Naucz się samodzielnie nagrywać, montować i publikować materiały. Docieraj do nowych odbiorców i stwórz zaangażowaną społeczność.	49	Podstawowy	47	24	Kurs Własny podcast od A do Z
386	biznes_i_marketing	Kurs Personal Branding - budowanie marki osobistej	Dowiedz się jak wykorzystać social media, content marketing i inne możliwości internetu do tworzenia silnej marki osobistej. Zbuduj spójny wizerunek swojego biznesu, który pozwoli Ci zdobywać klientów	69	Podstawowy	40	25	Kurs Personal Branding - budowanie marki osobistej
387	biznes_i_marketing	Kurs Techniki negocjacji od podstaw	Opanuj najlepsze techniki negocjacji i zacznij skutecznie osiągać swoje cele biznesowe oraz osobiste	69	Podstawowy	78	30	Kurs Techniki negocjacji od podstaw
388	biznes_i_marketing	Kurs Skuteczny e-mail marketing od podstaw	Dowiedz się jak prowadzić efektywne kampanie e-mail marketingowe. Zacznij wykorzystywać potencjał newsletterów do zwiększania sprzedaży, zdobywania nowych klientów i budowania wizerunku.	69	Podstawowy	32	20	Kurs Skuteczny e-mail marketing od podstaw
389	biznes_i_marketing	Kurs Jak prowadzić kanał na YouTube i zarabiać	Stwórz kanał Youtube, zdobądź subskrybentów, zbuduj własną markę i zacznij zarabiać.	49	Podstawowy	59	21	Kurs Jak prowadzić kanał na YouTube i zarabiać
390	biznes_i_marketing	Kurs Praca zdalna - techniki i narzędzia	Poznaj sprawdzone techniki i narzędzia, które umożliwią Ci sprawną pracę zdalną. Ten kurs to idealny przewodnik dla każdego, kto chce zmienić swój sposób pracy lub musi pracować z domu.	30	Podstawowy	23	20	Kurs Praca zdalna - techniki i narzędzia
391	biznes_i_marketing	Kurs Content Marketing - skuteczne treści w praktyce	Opanuj techniki copywritingu, twórz skuteczne treści i zdobywaj nowych klientów, dzięki przemyślanym działaniom content marketingowym	89	Podstawowy	55	20	Kurs Content Marketing - skuteczne treści w praktyce
392	biznes_i_marketing	Kurs GIMP w biznesie i marketingu	Wykorzystaj darmowego Gimpa i zacznij samodzielnie projektować wszystkie materiały marketingowe, których potrzebuje Twoja firma. Buduj wizerunek marki prowadząc skuteczne działania promocyjne.	59	Podstawowy	49	35	Kurs GIMP w biznesie i marketingu
393	biznes_i_marketing	Kurs PrestaShop 1.7 - jak założyć sklep internetowy	Zbuduj własny sklep internetowy i zacznij sprzedawać online! Dowiedz się jak dodawać produkty, podpiąć system płatności, udostępnić różne metody wysyłki oraz zarządzać zamówieniami i klientami.	79	Podstawowy	50	20	Kurs PrestaShop 1.7 - jak założyć sklep internetowy
394	biznes_i_marketing	Kurs E-marketingu - podstawy reklamy internetowej	Naucz się prowadzić skuteczne działania marketingowe w internecie. Poznaj przydatne narzędzia, które pomogą Ci rozwijać Twój biznes, zdobywać klientów i zwiększać zyski.	69	Podstawowy	37	26	Kurs E-marketingu - podstawy reklamy internetowej
395	biznes_i_marketing	Kurs Marketing i sprzedaż na Facebooku	Zwiększ efektywność swoich działań marketingowych na Facebooku. Naucz się skuteczniej wykorzystywać możliwości firmowego fanpage’a do aktywnego pozyskiwania klientów i zwiększania sprzedaży.	59	Podstawowy	32	25	Kurs Marketing i sprzedaż na Facebooku
396	biznes_i_marketing	Kurs Marketing i sprzedaż na Instagramie	Poznaj skuteczne techniki promocji i budowania wizerunku firmy i marki osobistej na Instagramie. Stwórz profesjonalny i angażujący profil, który pomoże Ci zdobyć nowych klientów i zwiększyć sprzedaż.	69	Podstawowy	25	22	Kurs Marketing i sprzedaż na Instagramie
397	biznes_i_marketing	Kurs Google Analytics dla początkujących	Wykorzystaj Google Analytics, by pozyskiwać wartościowy ruch na twoją stroną. Zrozum działania użytkowników, zoptymalizuj witrynę i zacznij skuteczniej realizować swoje cele biznesowe. 	79	Podstawowy	43	20	Kurs Google Analytics dla początkujących
398	biznes_i_marketing	Jak prowadzić fanpage na Facebooku	Dowiedz się jak założyć i efektywnie prowadzić firmowy fanpage na Facebooku. Bądź tam gdzie Twoi klienci, buduj wizerunek marki i zwiększ sprzedaż darmowymi sposobami.	79	Podstawowy	52	28	Jak prowadzić fanpage na Facebooku
399	biznes_i_marketing	Prawo w e-commerce	Dowiedz się jak prowadzić biznes w internecie i spać spokojnie nie martwiąc się o aspekty prawne.	59	Podstawowy	21	20	Prawo w e-commerce
400	biznes_i_marketing	Kurs Excel dla księgowych	Dowiedz się jak efektywnie wykorzystywać program Microsoft Excel podczas pracy w księgowości. Poznaj przydatne funkcje, narzędzia i triki, które usprawnią Twoje codzienne zadania.	69	Średniozaawansowany	26	20	Kurs Excel dla księgowych
401	biznes_i_marketing	Podstawy reklamy w Google Ads (AdWords)	Zdobądź więcej klientów i zwiększ zyski firmy, dzięki skutecznej reklamie internetowej. Opanuj narzędzia Google Ads (AdWords) i naucz się samodzielnie prowadzić i optymalizować kampanie marketingowe.	69	Podstawowy	41	20	Podstawy reklamy w Google Ads (AdWords)
402	biznes_i_marketing	Podstawy inwestowania na giełdzie	Zrozum mechanizmy działania giełdy i instrumentów inwestycyjnych. Dowiedz się jak inwestować mądrze, minimalizując ryzyko i zwiększając szansę na zysk.	49	Podstawowy	26	24	Podstawy inwestowania na giełdzie
403	biznes_i_marketing	Kurs Photoshop w biznesie i marketingu	Naucz się samodzielnie tworzyć wszystkie materiały marketingowe jakich potrzebujesz - od grafik do social media po banery reklamowe, na wizytówkach i ulotkach kończąc	69	Średniozaawansowany	45	36	Kurs Photoshop w biznesie i marketingu
404	biznes_i_marketing	Kurs Excel dla sprzedawców	Poznaj najważniejsze narzędzia i techniki pracy w Excelu. Naucz się sortować dane, tworzyć raporty i prezentować je w formie czytelnych wykresów	49	Średniozaawansowany	25	25	Kurs Excel dla sprzedawców
405	biznes_i_marketing	Własna działalność - aspekty prawne	Dowiedz się jak zarejestrować własną działalność, wypełnić niezbędne formularze, wybrać korzystną formę opodatkowania i bronić się przed nieuczciwą konkurencją	59	Podstawowy	41	52	Własna działalność - aspekty prawne
406	biznes_i_marketing	Poradnik prawny dla początkujących firm	Nie pozwól aby zawiłości prawa przeszkodziły Ci w efektywnym prowadzeniu firmy!	30	Podstawowy	19	1	Poradnik prawny dla początkujących firm
407	biznes_i_marketing	Reklama na Facebooku dla zaawansowanych	Wyciśnij maksimum z reklamy na Facebooku! Poznaj rady eksperta i wykorzystaj growth hacking w kampaniach	79	Zaawansowany	47	9	Reklama na Facebooku dla zaawansowanych
408	biznes_i_marketing	Kurs Prawo dla freelancera	Poznaj najważniejsze prawne aspekty działalności freelancera, omówione prostym i zrozumiałym językiem	49	Podstawowy	34	6	Kurs Prawo dla freelancera
409	biznes_i_marketing	Reklama na Facebooku od podstaw	Zacznij wykorzystywać marketing na Facebooku - zdobywaj nowych klientów i zwiększaj zyski! 	69	Podstawowy	47	9	Reklama na Facebooku od podstaw
410	biznes_i_marketing	Kurs SEO - jak skutecznie pozycjonować stronę	Zobacz jak zadbać o SEO i zapewnij swoje stronie wysoką pozycję w wyszukiwarce 	69	Podstawowy	59	1	Kurs SEO - jak skutecznie pozycjonować stronę
411	biznes_i_marketing	Skuteczne techniki sprzedaży	Poznaj skuteczne techniki sprzedaży! Zobacz jak robią to najlepsi i zacznij zarabiać więcej.	59	Podstawowy	49	8	Skuteczne techniki sprzedaży
412	biznes_i_marketing	Jak zarabiać przez internet jako freelancer	Przekonaj się, że praca przez internet naprawdę się opłaca i zacznij zarabiać jako freelancer	49	Podstawowy	39	7	Jak zarabiać przez internet jako freelancer
413	rozwoj_osobisty	Kurs Korepetycje z matematyki - funkcje	Naucz się rozwiązywać zadania z funkcji, które często pojawiają się na szkolnych kartkówkach, testach i maturze. Zrozum i utrwal swoją wiedzę na temat funkcji, dzięki korepetycjom online.	29	Podstawowy	28	20	Kurs Korepetycje z matematyki - funkcje
414	rozwoj_osobisty	Kurs Korepetycje z matematyki - trygonometria i figury płaskie	Opanuj i utrwal wiedzę z geometrii, tak by żadne zadanie na sprawdzianie, maturze Cię nie zaskoczyło. Ucz się, rozwiązując typowe zadnia z trygonometrii i figur płaskich, które pojawiają na testach.	29	Podstawowy	23	20	Kurs Korepetycje z matematyki - trygonometria i figury płaskie
415	rozwoj_osobisty	Kurs Jak radzić sobie ze stresem i kontrolować emocje	Poznaj praktyczne metody, które pomogą Ci zapanować nad stresem i kontrolować emocje. Rozwiń swoją inteligencję emocjonalną i nie pozwól, by emocje przejęły nad Tobą kontrolę w trudnych sytuacjach.	49	Podstawowy	29	20	Kurs Jak radzić sobie ze stresem i kontrolować emocje
416	rozwoj_osobisty	Kurs Jak prowadzić budżet domowy i oszczędzać pieniądze	Naucz się zarządzać finansami domowymi i odkryj skuteczne sposoby na oszczędzanie pieniędzy. Zdobądź dodatkowe źródła dochodu, dowiedz się jak radzić sobie z długami i zadbaj o swoją emeryturę.	69	Podstawowy	33	20	Kurs Jak prowadzić budżet domowy i oszczędzać pieniądze
417	rozwoj_osobisty	Kurs Storytelling w biznesie i marketingu	Naucz się wykorzystywać storytelling w marketingu swojej firmy i zacznij zwiększać sprzedaż. Opanuj sztukę opowiadania historii i wykorzystaj ją do budowania wizerunku i zwiększenia świadomość marki.	79	Podstawowy	39	20	Kurs Storytelling w biznesie i marketingu
418	rozwoj_osobisty	Kurs Jak skutecznie motywować i budować zaangażowanie pracowników	Poznaj sprawdzone sposoby na zwiększenie motywacji i zaangażowania pracowników. Spraw, by Twój zespół był bardziej efektywny i pracował na sukces firmy!	69	Podstawowy	33	20	Kurs Jak skutecznie motywować i budować zaangażowanie pracowników
419	rozwoj_osobisty	Kurs Jak zbudować znaną markę online	Dowiedz się jak stworzyć silną i rozpoznawalną markę w Internecie. Zbuduj wokół niej zaangażowaną społeczność i wykorzystaj jej siłę do rozwoju Twojego biznesu.	69	Podstawowy	36	33	Kurs Jak zbudować znaną markę online
420	rozwoj_osobisty	Kurs Korepetycje z matematyki - równania i nierówności	Opanuj i utrwal materiał z równań i nierówności, tak by żadne zadanie na maturze Cię nie zaskoczyło. Ucz się rozwiązując typowe zadania pojawiające się w arkuszach maturalnych.	29	Podstawowy	25	20	Kurs Korepetycje z matematyki - równania i nierówności
421	rozwoj_osobisty	Kurs Korepetycje z matematyki - liczby rzeczywiste	"Opanuj i utrwal wiedzę z zakresu liczb rzeczywistych, tak by żadne zadanie na maturze nie stanowiło dla Ciebie problemu. Ucz się rozwiązując typowe zadania pojawiające się w arkuszach maturalnych.
"	29	Podstawowy	45	20	Kurs Korepetycje z matematyki - liczby rzeczywiste
422	rozwoj_osobisty	Kurs LinkedIn - budowanie marki osobistej	Zbuduj profesjonalny profil na LinkedIn i wykorzystaj jego możliwości do budowania marki osobistej, zdobywania nowych klientów, zwiększania sprzedaży i rozwijania kariery zawodowej.	79	Podstawowy	27	23	Kurs LinkedIn - budowanie marki osobistej
